Plate,Well,Cell_cnt,Large_nuc_ratio,Nofoci_cell_cnt,Nofoci_cell_ratio,Green_cell_cnt,Red_cell_cnt,Mean_green_foci_cnt,Mean_red_foci_cnt,Green_1foci_ratio,Green_2foci_ratio,Green_3_foci_ratio,Green_4foci_ratio,Green_5+foci_ratio,Red_1foci_ratio,Red_2foci_ratio,Red_3_foci_ratio,Red_4foci_ratio,Red_5+foci_ratio,Green_far_foci_ratio,Red_far_foci_ratio,Total_far_foci_ratio,1R1G_nuc_ratio,1R1G_touch_nuc_ratio,Avg_Green_mean_dist,Avg_Green_std_dist,Max_Green_mean_dist,Max_Green_std_dist,Avg_Red_mean_dist,Avg_Red_std_dist,Max_Red_mean_dist,Max_Red_std_dist,Avg_All_mean_dist,Avg_All_std_dist,Max_All_mean_dist,Max_All_std_dist,Avg_RG_mean_dist,Avg_RG_std_dist,Min_RG_mean_dist,Min_RG_std_dist,Max_RG_mean_dist,Max_RG_std_dist,Avg_green_periphery_mean_dist,Avg_green_periphery_std_dist,Min_green_periphery_mean_dist,Min_green_periphery_std_dist,Avg_red_periphery_mean_dist,Avg_red_periphery_std_dist,Min_red_periphery_mean_dist,Min_red_periphery_std_dist,Avg_Green_mean_dist_norm,Avg_Green_std_dist_norm,Max_Green_mean_dist_norm,Max_Green_std_dist_norm,Avg_Red_mean_dist_norm,Avg_Red_std_dist_norm,Max_Red_mean_dist_norm,Max_Red_std_dist_norm,Avg_All_mean_dist_norm,Avg_All_std_dist_norm,Max_All_mean_dist_norm,Max_All_std_dist_norm,Avg_RG_mean_dist_norm,Avg_RG_std_dist_norm,Min_RG_mean_dist_norm,Min_RG_std_dist_norm,Max_RG_mean_dist_norm,Max_RG_std_dist_norm,Avg_green_periphery_mean_dist_norm,Avg_green_periphery_std_dist_norm,Min_green_periphery_mean_dist_norm,Min_green_periphery_std_dist_norm,Avg_red_periphery_mean_dist_norm,Avg_red_periphery_std_dist_norm,Min_red_periphery_mean_dist_norm,Min_red_periphery_std_dist_norm
P1C6,R14C10,592,0.055491,273,0.31561,497,491,1.1569,1.4094,0.85714,0.12877,0.014085,0,0,0.65173,0.29124,0.052953,0.0040733,0,0.012072,0.032587,0.023121,0.2474,0.26636,0.29815,0.77161,0.30609,0.79596,0.71842,1.0593,0.76068,1.149,1.4299,1.1373,1.695,1.4003,1.9758,0.86539,1.6481,0.92074,2.3091,1.0598,1.0391,0.66055,0.97908,0.67018,1.2541,0.55163,1.103,0.58729,0.047506,0.12258,0.048657,0.12571,0.11481,0.1681,0.12128,0.18098,0.2308,0.18236,0.27277,0.22189,0.31747,0.13629,0.26556,0.14685,0.37019,0.16362,0.33585,0.20701,0.3165,0.21003,0.40716,0.17904,0.3587,0.19174
P1C6,R14C11,821,0.060297,257,0.2384,692,711,1.1618,1.2686,0.84682,0.14451,0.0086705,0,0,0.7609,0.21097,0.026723,0.0014065,0,0.014451,0.02391,0.024119,0.3321,0.31564,0.32341,0.80762,0.32925,0.82632,0.50793,0.98432,0.5283,1.0364,1.4279,1.0587,1.6455,1.2761,1.8555,0.81469,1.6061,0.84722,2.1091,0.96897,0.99888,0.64809,0.94042,0.64904,1.2213,0.57439,1.1267,0.60214,0.050403,0.12422,0.051208,0.12643,0.080825,0.15566,0.083941,0.16288,0.23202,0.16992,0.26637,0.20143,0.30201,0.12895,0.26244,0.13711,0.34226,0.15013,0.32446,0.20459,0.30632,0.20692,0.39724,0.17716,0.36706,0.18799
P1C6,R14C12,571,0.089263,202,0.26132,484,494,1.2252,1.3644,0.79339,0.18802,0.018595,0,0,0.69433,0.25304,0.046559,0.0060729,0,0.02686,0.032389,0.037516,0.27426,0.25472,0.47033,0.98803,0.48324,1.0212,0.65909,1.066,0.69559,1.1404,1.5535,1.1077,1.8571,1.3975,1.9763,0.87533,1.6372,0.9125,2.3241,1.0852,1.1108,0.67406,1.0138,0.69776,1.2554,0.55542,1.1338,0.58599,0.0716,0.15,0.073848,0.15703,0.10275,0.16521,0.1085,0.17695,0.24364,0.17484,0.29045,0.21732,0.30887,0.13705,0.25711,0.14508,0.36207,0.16564,0.34609,0.20497,0.31629,0.21343,0.39262,0.16802,0.35507,0.17953
P1C6,R14C13,477,0.066667,258,0.35102,396,393,1.1818,1.3257,0.82828,0.16162,0.010101,0,0,0.72265,0.23155,0.043257,0.0025445,0,0.020202,0.033079,0.02585,0.23946,0.33523,0.38172,0.89528,0.38983,0.92316,0.58328,1.0298,0.61337,1.1041,1.3579,1.1269,1.5867,1.3794,1.9079,0.86119,1.6286,0.87782,2.2003,1.0568,1.1491,0.65393,1.0653,0.67261,1.2583,0.56797,1.1427,0.5935,0.061062,0.14279,0.062161,0.14583,0.09327,0.16598,0.097592,0.17499,0.22032,0.18404,0.25651,0.22103,0.30806,0.14159,0.26381,0.14641,0.35423,0.16821,0.3719,0.21303,0.3451,0.21925,0.40919,0.1887,0.37319,0.19932
P1C6,R14C14,343,0.23823,18,0.049861,310,320,1.4355,1.525,0.62903,0.30645,0.064516,0,0,0.59062,0.31562,0.075,0.015625,0.003125,0.077419,0.09375,0.14127,0.28809,0.25,0.91302,1.2998,0.95889,1.3727,0.96211,1.2719,1.0482,1.4186,2.0604,1.056,2.5932,1.4052,2.2287,0.95875,1.7369,1.0225,2.7479,1.1996,1.2148,0.59899,1.0469,0.6482,1.6036,0.52056,1.424,0.64898,0.13688,0.19362,0.14347,0.2035,0.14666,0.1905,0.15904,0.21004,0.31761,0.15994,0.3975,0.20598,0.3431,0.14316,0.26917,0.15818,0.42117,0.17342,0.37095,0.17452,0.32025,0.19162,0.49382,0.15118,0.43882,0.19412
P1C6,R14C15,623,0.061364,257,0.29205,500,537,1.282,1.4823,0.748,0.228,0.018,0.006,0,0.65549,0.24767,0.070764,0.013035,0.013035,0.046,0.080074,0.063636,0.20909,0.28804,0.59141,1.0964,0.61496,1.1668,0.76761,1.161,0.86468,1.3654,1.4134,1.1093,1.7805,1.5309,1.9282,0.82067,1.4676,0.80302,2.4011,1.2084,1.1681,0.63687,1.0583,0.67608,1.4199,0.54914,1.2818,0.61556,0.097462,0.18107,0.10115,0.19124,0.1267,0.19047,0.14242,0.22525,0.23539,0.18372,0.29574,0.25224,0.32015,0.13391,0.245,0.13393,0.39724,0.1923,0.388,0.20643,0.3524,0.22103,0.4724,0.17403,0.42692,0.19812
P1C6,R14C16,492,0.085616,92,0.15753,413,451,1.3027,1.3902,0.73608,0.23245,0.024213,0.0072639,0,0.67406,0.27716,0.039911,0.0044346,0.0044346,0.021792,0.028825,0.034247,0.32192,0.21809,0.58889,1.0308,0.60987,1.0766,0.69577,1.0774,0.73004,1.154,1.6744,1.0458,2.025,1.3511,2.0578,0.82152,1.6743,0.87882,2.4379,1.0543,1.057,0.58465,0.93812,0.60613,1.4387,0.56506,1.312,0.62964,0.093299,0.16342,0.096399,0.16952,0.11397,0.17583,0.11932,0.18696,0.27505,0.17182,0.33132,0.21722,0.33634,0.1332,0.27505,0.14658,0.39733,0.16592,0.34369,0.18549,0.30624,0.1955,0.46985,0.16575,0.42844,0.19106
P1C6,R14C17,208,0.04,117,0.36,167,188,1.0958,1.1543,0.90419,0.095808,0,0,0,0.86702,0.1117,0.021277,0,0,0.005988,0.021277,0.012308,0.36,0.35897,0.16951,0.56407,0.16951,0.56407,0.26932,0.7663,0.29132,0.88785,1.1729,0.90808,1.2774,1.0564,1.5791,0.62082,1.455,0.62431,1.7083,0.78233,1.0734,0.66736,1.0411,0.67571,1.3908,0.53861,1.3497,0.55409,0.029226,0.091933,0.029226,0.091933,0.044787,0.12133,0.047867,0.13502,0.20682,0.15684,0.22455,0.1767,0.27854,0.10536,0.25814,0.11313,0.30045,0.12242,0.37431,0.22841,0.36304,0.23188,0.49285,0.1798,0.47891,0.1871
P1C6,R14C18,218,0.12605,20,0.084034,191,212,1.2304,1.3066,0.81152,0.15183,0.031414,0.0052356,0,0.76415,0.18396,0.037736,0.009434,0.004717,0.031414,0.042453,0.054622,0.5,0.45378,0.42377,0.9455,0.44967,1.0227,0.52809,1.0336,0.58135,1.1737,1.4509,0.90887,1.7312,1.2149,1.6118,0.75411,1.3276,0.751,1.9026,1.0265,1.4199,0.62544,1.333,0.65196,1.8439,0.49637,1.74,0.58701,0.066235,0.14815,0.070066,0.15952,0.08255,0.15988,0.089996,0.1772,0.2365,0.14341,0.27986,0.18554,0.26264,0.11682,0.21848,0.12116,0.30763,0.15304,0.46182,0.19339,0.4348,0.20624,0.60481,0.15593,0.57223,0.18923
P1C6,R14C19,228,0.12628,65,0.22184,174,214,1.2644,1.3505,0.75862,0.21839,0.022989,0,0,0.69626,0.25701,0.046729,0,0,0.034483,0.056075,0.05802,0.27986,0.30488,0.58984,1.2376,0.60572,1.2648,0.72034,1.2259,0.77042,1.352,1.5442,1.161,1.8968,1.5821,1.9474,0.92262,1.5519,0.89633,2.3729,1.3601,1.1141,0.60536,1.0091,0.64043,1.5098,0.57693,1.3848,0.64826,0.093396,0.19074,0.095977,0.19553,0.11171,0.18604,0.11955,0.20534,0.25007,0.18324,0.30468,0.24049,0.31516,0.14305,0.25435,0.14942,0.38044,0.19627,0.36195,0.19245,0.32805,0.20494,0.49624,0.17924,0.45697,0.20666
P1C6,R14C20,620,0.04315,307,0.33118,490,517,1.1796,1.2379,0.82857,0.16327,0.0081633,0,0,0.77756,0.21083,0.0077369,0.0038685,0,0.018367,0.015474,0.016181,0.25998,0.33195,0.37606,0.89573,0.38323,0.91744,0.46791,0.93336,0.47841,0.96288,1.3234,1.1287,1.5168,1.3374,1.8968,0.91267,1.6347,0.95453,2.1591,1.0711,1.0741,0.61218,1.0057,0.62121,1.4584,0.54018,1.3701,0.58044,0.061257,0.14509,0.062434,0.14863,0.07437,0.14892,0.07575,0.15198,0.21599,0.18307,0.24717,0.21635,0.3095,0.14644,0.2676,0.15439,0.3515,0.17022,0.35167,0.19629,0.32936,0.20059,0.47694,0.17089,0.44902,0.18695
P1C6,R14C21,97,0.067797,21,0.17797,83,86,1.241,1.3837,0.80723,0.14458,0.048193,0,0,0.72093,0.22093,0.023256,0.023256,0.011628,0.024096,0.046512,0.050847,0.34746,0.29268,0.39736,0.87238,0.42513,0.93777,0.59423,1.0186,0.658,1.1648,1.5228,1.0434,1.8359,1.3365,1.9243,0.80353,1.5984,0.81623,2.2694,1.0592,0.99259,0.61637,0.88458,0.64333,1.3388,0.59468,1.2003,0.66516,0.066236,0.14516,0.070714,0.15528,0.1045,0.18244,0.1153,0.20596,0.26555,0.19225,0.31922,0.23849,0.33525,0.15596,0.27986,0.16255,0.39382,0.18997,0.34146,0.20358,0.30524,0.21292,0.46163,0.20606,0.4131,0.22779
P1C6,R14C22,396,0.14878,303,0.43348,294,326,1.1463,1.3067,0.86395,0.12585,0.010204,0,0,0.74847,0.20552,0.03681,0.0092025,0,0.0068027,0.02454,0.011445,0.20172,0.3617,0.30445,0.81105,0.30936,0.82176,0.46331,0.86489,0.49823,0.96094,1.0967,1.0078,1.2751,1.2284,1.7144,0.74409,1.496,0.7795,1.9508,0.9054,1.4314,0.67292,1.3823,0.68794,1.561,0.60227,1.4832,0.64013,0.04564,0.12071,0.046364,0.12227,0.077662,0.14395,0.083417,0.16071,0.17506,0.16058,0.20332,0.19522,0.26823,0.1139,0.23443,0.12093,0.30449,0.13461,0.45106,0.21216,0.43587,0.21784,0.50569,0.19092,0.48003,0.20291
P1C6,R14C23,329,0.021277,141,0.3,276,290,1.1232,1.2414,0.89493,0.09058,0.01087,0.0036232,0,0.7931,0.17241,0.034483,0,0,0.0072464,0.010345,0.010638,0.35319,0.43976,0.20746,0.638,0.21905,0.68629,0.41723,0.86163,0.43997,0.92758,1.1796,0.92124,1.3533,1.137,1.53,0.70584,1.2984,0.72758,1.7636,0.91472,1.0744,0.61118,1.0207,0.62731,1.3863,0.54578,1.2954,0.58867,0.034842,0.10723,0.036557,0.11352,0.069925,0.14236,0.073456,0.15124,0.2078,0.16092,0.23676,0.19206,0.26896,0.12117,0.23021,0.13039,0.30793,0.14932,0.37805,0.20955,0.36009,0.217,0.49006,0.18831,0.45973,0.20555
P1C6,R14C24,733,0.053824,326,0.30784,601,616,1.173,1.3019,0.83527,0.15641,0.0083195,0,0,0.73214,0.23864,0.025974,0.0016234,0.0016234,0.011647,0.022727,0.018886,0.26723,0.31095,0.3584,0.85646,0.36144,0.86386,0.54647,0.96445,0.57256,1.0511,1.3952,1.1011,1.6064,1.3261,1.9058,0.88757,1.6504,0.90699,2.1599,1.0593,1.1037,0.6459,1.0302,0.66311,1.2579,0.60492,1.1525,0.62867,0.058138,0.13729,0.058652,0.13865,0.08757,0.15471,0.091058,0.1637,0.22672,0.17845,0.26025,0.21053,0.30808,0.14196,0.26761,0.14703,0.34833,0.16407,0.35775,0.20352,0.33352,0.20903,0.4094,0.18718,0.37653,0.19761
P1C6,R15C1,736,0.076923,278,0.27416,605,663,1.1537,1.3409,0.8595,0.12727,0.013223,0,0,0.71493,0.23379,0.046757,0.0045249,0,0.0099174,0.025641,0.02071,0.30473,0.35599,0.32048,0.83529,0.32757,0.85089,0.61865,1.0322,0.65749,1.1159,1.4461,1.0909,1.6908,1.3342,1.8932,0.86401,1.6077,0.89508,2.1719,1.0356,1.1838,0.67812,1.1269,0.6923,1.3033,0.56964,1.1655,0.61919,0.049276,0.12853,0.050353,0.13086,0.095303,0.1581,0.10117,0.17038,0.22754,0.16761,0.26509,0.20291,0.29676,0.12746,0.25303,0.13601,0.33952,0.15125,0.37388,0.20962,0.35658,0.21554,0.41295,0.17336,0.37051,0.19148
P1C6,R15C2,691,0.1097,257,0.2711,565,607,1.1681,1.3773,0.84071,0.15044,0.0088496,0,0,0.69522,0.24876,0.042834,0.0098847,0.0032949,0.015929,0.054366,0.03903,0.29536,0.33214,0.36164,0.89731,0.36816,0.91376,0.7083,1.1517,0.75616,1.2574,1.4416,1.0938,1.715,1.3933,1.8963,0.83684,1.5577,0.86244,2.238,1.0965,1.1301,0.66274,1.0572,0.68344,1.3294,0.58595,1.1899,0.62531,0.057676,0.14514,0.058674,0.1475,0.11095,0.181,0.11812,0.19621,0.22975,0.17668,0.27234,0.22234,0.30135,0.13535,0.2483,0.13867,0.35511,0.17677,0.35747,0.20541,0.33432,0.21279,0.42462,0.18468,0.38104,0.19947
P1C6,R15C3,624,0.06833,298,0.32321,524,550,1.1508,1.3218,0.85687,0.1355,0.0076336,0,0,0.70909,0.26182,0.027273,0.0018182,0,0.01145,0.029091,0.023861,0.29067,0.30597,0.30853,0.80491,0.31186,0.81194,0.6115,1.0299,0.63435,1.082,1.4624,1.0704,1.6876,1.293,1.8781,0.85872,1.6205,0.88807,2.1378,1.012,1.1124,0.66409,1.0507,0.6822,1.3599,0.59838,1.2422,0.63871,0.04843,0.12489,0.048986,0.12617,0.096294,0.16292,0.099846,0.1709,0.23388,0.17247,0.26922,0.20568,0.2989,0.13688,0.25881,0.14302,0.33948,0.15885,0.35322,0.20537,0.33369,0.21188,0.43285,0.18028,0.39623,0.19515
P1C6,R15C4,810,0.053604,272,0.25139,696,694,1.1853,1.3775,0.82902,0.15661,0.014368,0,0,0.67435,0.2781,0.043228,0.0043228,0,0.0086207,0.0317,0.024954,0.28189,0.30164,0.36846,0.84249,0.37872,0.87092,0.67945,1.0552,0.71333,1.133,1.4971,1.1096,1.7729,1.3574,1.942,0.8768,1.6261,0.91717,2.2638,1.0594,1.0547,0.62807,0.97698,0.63932,1.2202,0.56145,1.0961,0.57753,0.058732,0.13466,0.060307,0.13888,0.10769,0.16629,0.11279,0.17716,0.24106,0.17618,0.28469,0.21409,0.31286,0.13755,0.26286,0.14639,0.36392,0.16501,0.33965,0.19656,0.3151,0.20165,0.39494,0.17455,0.3559,0.1839
P1C6,R15C5,771,0.03493,231,0.23054,647,664,1.1236,1.2741,0.87635,0.12365,0,0,0,0.75301,0.21988,0.027108,0,0,0.0061824,0.024096,0.018962,0.3503,0.29915,0.24273,0.68787,0.24273,0.68787,0.5168,0.99783,0.53921,1.0567,1.3786,1.0448,1.5705,1.2632,1.7886,0.81506,1.5665,0.83008,2.0201,1.0101,1.02,0.64704,0.97267,0.65651,1.2997,0.57923,1.1986,0.60608,0.039659,0.11145,0.039659,0.11145,0.081806,0.15325,0.08531,0.16199,0.22684,0.16829,0.25752,0.19921,0.29484,0.12877,0.25949,0.13557,0.33169,0.15303,0.33544,0.20572,0.31997,0.21013,0.42705,0.17754,0.39479,0.18982
P1C6,R15C6,803,0.063788,216,0.21197,710,689,1.1746,1.3237,0.8338,0.15775,0.0084507,0,0,0.72134,0.23657,0.039187,0.0029028,0,0.01831,0.015965,0.022571,0.34446,0.2963,0.36308,0.87447,0.3688,0.88827,0.56776,0.97153,0.59729,1.0364,1.4728,1.0366,1.7129,1.266,1.8541,0.80611,1.5888,0.84438,2.1247,0.99627,1.0768,0.63309,1.0093,0.65317,1.314,0.59933,1.1849,0.63885,0.058751,0.1409,0.059588,0.14265,0.090857,0.15542,0.095539,0.16566,0.24039,0.16615,0.27878,0.20105,0.30258,0.12597,0.26,0.13557,0.3461,0.15454,0.35225,0.2013,0.33024,0.20875,0.42625,0.17944,0.3854,0.19622
P1C6,R15C7,870,0.092793,240,0.21622,741,752,1.1727,1.3697,0.84076,0.14575,0.013495,0,0,0.6875,0.26729,0.035904,0.0066489,0.0026596,0.014845,0.033245,0.031532,0.32523,0.32133,0.3261,0.79489,0.33757,0.8327,0.65931,1.0473,0.69731,1.1406,1.4805,1.0261,1.7501,1.3067,1.8809,0.82289,1.5809,0.83256,2.1904,1.0442,1.1222,0.69785,1.0546,0.71323,1.3229,0.57452,1.1864,0.6129,0.05136,0.12381,0.052956,0.12841,0.10261,0.16224,0.10786,0.17341,0.2382,0.16243,0.27979,0.20129,0.30249,0.12804,0.25605,0.13495,0.35038,0.15653,0.35815,0.2098,0.33678,0.21635,0.42445,0.16949,0.38223,0.18739
P1C6,R15C8,757,0.036853,247,0.24602,642,650,1.1682,1.3,0.84424,0.14642,0.0077882,0,0.0015576,0.75231,0.20154,0.04,0.0061538,0,0.018692,0.02,0.022908,0.33267,0.32036,0.34901,0.86196,0.36033,0.91273,0.50416,0.91949,0.53829,1.0085,1.4042,1.0627,1.6327,1.3184,1.8432,0.8468,1.5736,0.85668,2.1157,1.0794,0.95725,0.60549,0.88538,0.62041,1.3079,0.54514,1.1991,0.57902,0.055599,0.13685,0.05712,0.14229,0.080888,0.14665,0.085987,0.15875,0.23334,0.17534,0.26932,0.20971,0.30564,0.13764,0.26326,0.14495,0.34836,0.16487,0.31875,0.20123,0.29626,0.20789,0.43223,0.17153,0.39759,0.18559
P1C6,R15C9,230,0.06875,90,0.28125,208,208,1.1442,1.2692,0.86058,0.13462,0.0048077,0,0,0.78846,0.16827,0.028846,0.014423,0,0.014423,0.028846,0.025,0.39375,0.42063,0.30323,0.83298,0.30787,0.84753,0.46867,1.0144,0.51644,1.1589,1.3967,0.89371,1.6209,1.2033,1.6389,0.68658,1.3834,0.67821,1.8881,0.96185,1.1573,0.66691,1.0992,0.66951,1.319,0.50807,1.2355,0.5344,0.049047,0.13072,0.049854,0.13355,0.077471,0.16958,0.085414,0.19536,0.2396,0.15584,0.2767,0.20457,0.28045,0.12039,0.23853,0.12264,0.3213,0.15779,0.39224,0.22477,0.37306,0.22676,0.45005,0.17135,0.4226,0.18045
P1C6,R15C10,688,0.06424,246,0.26338,577,571,1.1785,1.352,0.83709,0.14731,0.015598,0,0,0.69877,0.25744,0.038529,0.0035026,0.0017513,0.015598,0.038529,0.031049,0.27837,0.3,0.35787,0.86818,0.36897,0.89684,0.64335,1.0665,0.68145,1.159,1.3955,1.0824,1.6683,1.3765,1.8852,0.80571,1.5693,0.8441,2.217,1.0389,1.0865,0.66108,1.0229,0.67105,1.2521,0.59296,1.13,0.61933,0.054829,0.13193,0.056413,0.13569,0.099443,0.16376,0.10494,0.17632,0.2235,0.17108,0.26541,0.21237,0.30143,0.12428,0.25275,0.13486,0.35237,0.15377,0.34665,0.2015,0.32719,0.20612,0.39961,0.17683,0.36197,0.18883
P1C6,R15C11,744,0.068273,252,0.25301,641,651,1.1716,1.3518,0.83619,0.15601,0.0078003,0,0,0.69124,0.26882,0.036866,0.0030722,0,0.020281,0.026114,0.028112,0.31124,0.30645,0.36289,0.88661,0.36932,0.90794,0.65333,1.055,0.6851,1.1221,1.4782,1.0631,1.7479,1.33,1.8657,0.86125,1.546,0.88034,2.1854,1.0819,1.106,0.64054,1.0313,0.65678,1.2954,0.58988,1.16,0.62739,0.056857,0.13739,0.057755,0.14001,0.10302,0.16403,0.10781,0.17349,0.23784,0.16922,0.28027,0.20802,0.30002,0.13591,0.25004,0.14313,0.35021,0.16554,0.35618,0.20128,0.33274,0.20828,0.41621,0.18081,0.37327,0.19479
P1C6,R15C12,889,0.055258,233,0.20766,741,761,1.1579,1.3127,0.85425,0.1336,0.012146,0,0,0.73587,0.22076,0.039422,0.0026281,0.0013141,0.014845,0.026281,0.024955,0.32531,0.34521,0.31952,0.81242,0.32966,0.84639,0.54771,0.98886,0.58102,1.0808,1.3984,1.0936,1.6238,1.3321,1.8749,0.87329,1.6145,0.89154,2.135,1.0447,1.0554,0.62909,0.98806,0.6368,1.2445,0.56687,1.1281,0.58827,0.051733,0.13136,0.053307,0.13638,0.086716,0.15348,0.091372,0.16405,0.22976,0.17734,0.26553,0.21186,0.30746,0.14028,0.26625,0.14603,0.34857,0.16282,0.34818,0.20547,0.32657,0.2091,0.41066,0.18203,0.37408,0.19241
P1C6,R15C13,882,0.051423,207,0.19008,749,780,1.1909,1.3526,0.82243,0.16555,0.010681,0.0013351,0,0.70769,0.23846,0.048718,0.0038462,0.0012821,0.024032,0.033333,0.036731,0.33792,0.30978,0.39454,0.90809,0.40593,0.94696,0.61333,1.0619,0.66079,1.1902,1.4747,1.0272,1.7463,1.3402,1.8372,0.80938,1.5401,0.82188,2.1469,1.0773,1.0419,0.61373,0.96915,0.62902,1.2394,0.57479,1.1107,0.60402,0.062205,0.1414,0.063783,0.14579,0.095422,0.15927,0.10209,0.17417,0.23855,0.16101,0.28067,0.20221,0.29722,0.12182,0.25082,0.13069,0.34529,0.15384,0.34113,0.19721,0.31814,0.20368,0.40235,0.17628,0.36261,0.19071
P1C6,R15C14,706,0.055937,313,0.30716,615,607,1.174,1.313,0.84065,0.14472,0.014634,0,0,0.73311,0.2257,0.036244,0.0049423,0,0.017886,0.031301,0.029441,0.30913,0.33968,0.34676,0.84589,0.35583,0.87408,0.56001,0.99657,0.59737,1.083,1.4956,1.0666,1.7371,1.288,1.859,0.8477,1.5864,0.90744,2.1308,1.0028,1.0788,0.67216,1.0149,0.69062,1.2899,0.57177,1.1716,0.60563,0.056143,0.13707,0.057461,0.14059,0.088208,0.15525,0.093872,0.1678,0.24254,0.16958,0.28093,0.20318,0.3016,0.13277,0.25796,0.14492,0.34503,0.15606,0.35062,0.20904,0.33012,0.21589,0.42028,0.18071,0.38314,0.19362
P1C6,R15C15,714,0.085805,230,0.24364,608,594,1.1743,1.2963,0.84868,0.12829,0.023026,0,0,0.73569,0.23232,0.031987,0,0,0.014803,0.031987,0.029661,0.31144,0.31633,0.3297,0.81804,0.34806,0.87646,0.577,1.0384,0.60524,1.11,1.3957,1.1088,1.6272,1.3538,1.868,0.87382,1.5905,0.91375,2.1484,1.0519,1.0912,0.64618,1.0173,0.65712,1.3107,0.5755,1.1961,0.60565,0.052025,0.12858,0.054782,0.137,0.089361,0.15973,0.093614,0.17043,0.22184,0.17353,0.25781,0.20931,0.29699,0.13204,0.25358,0.14139,0.3408,0.15739,0.34879,0.19719,0.32574,0.20286,0.41655,0.17205,0.38132,0.18589
P1C6,R15C16,788,0.060274,307,0.28037,681,664,1.1645,1.3057,0.84288,0.14978,0.0073421,0,0,0.73494,0.23042,0.031627,0.001506,0.001506,0.014684,0.02259,0.021005,0.3105,0.32647,0.34365,0.8411,0.34988,0.86016,0.5508,0.98885,0.57737,1.0714,1.3913,1.0476,1.6294,1.3219,1.8529,0.83404,1.5742,0.84956,2.1394,1.0567,1.0177,0.64663,0.95918,0.65091,1.2172,0.57185,1.1045,0.59243,0.054395,0.13253,0.055276,0.13491,0.087043,0.1546,0.09086,0.16468,0.22728,0.16942,0.26448,0.20742,0.30174,0.1332,0.25805,0.14031,0.34658,0.16203,0.33445,0.20743,0.31579,0.2106,0.397,0.17874,0.36163,0.18919
P1C6,R15C17,769,0.061798,299,0.27996,658,632,1.1657,1.3608,0.85106,0.13526,0.010638,0.0030395,0,0.69146,0.26266,0.041139,0.0031646,0.0015823,0.010638,0.02057,0.01779,0.28371,0.34653,0.30565,0.76701,0.31684,0.80274,0.61761,0.9825,0.65229,1.0609,1.3892,1.0696,1.633,1.3245,1.8707,0.88509,1.5703,0.90691,2.1733,1.0882,1.0626,0.67043,0.99849,0.67634,1.2464,0.58908,1.1232,0.62095,0.048778,0.12294,0.050499,0.12814,0.097789,0.15504,0.10314,0.16686,0.22483,0.17225,0.26335,0.21078,0.30194,0.14102,0.25443,0.14604,0.34985,0.171,0.34345,0.20898,0.32309,0.21254,0.40183,0.18031,0.36321,0.1939
P1C6,R15C18,778,0.062784,321,0.29208,661,654,1.1876,1.3716,0.82148,0.16944,0.0090772,0,0,0.70642,0.23089,0.050459,0.010703,0.0015291,0.027231,0.030581,0.030937,0.28298,0.2926,0.41333,0.96516,0.42168,0.99102,0.62338,1.0523,0.67264,1.1618,1.4324,1.1208,1.6875,1.3846,1.9175,0.87008,1.6109,0.91324,2.2247,1.0687,1.0537,0.60561,0.97713,0.6223,1.2588,0.55878,1.1265,0.59973,0.065283,0.15089,0.066589,0.15484,0.09774,0.16267,0.10511,0.17786,0.23011,0.17544,0.27015,0.21418,0.30806,0.13244,0.25975,0.14313,0.35639,0.16003,0.34254,0.19485,0.31833,0.20173,0.408,0.17544,0.36641,0.19189
P1C6,R15C19,878,0.061049,285,0.24506,743,769,1.1777,1.3368,0.82773,0.16689,0.0053836,0,0,0.72042,0.22887,0.044213,0.006502,0,0.016151,0.027308,0.027515,0.31728,0.33333,0.3623,0.84861,0.36752,0.86724,0.58976,1.0184,0.62903,1.1044,1.4219,1.0234,1.6856,1.3052,1.8458,0.82171,1.5566,0.82577,2.1421,1.0529,1.0144,0.65017,0.9357,0.66094,1.263,0.56251,1.1373,0.5971,0.05766,0.13509,0.058434,0.13764,0.093357,0.16029,0.09929,0.1723,0.23081,0.16351,0.2724,0.20545,0.29864,0.128,0.25314,0.13181,0.34518,0.16097,0.32938,0.20193,0.30441,0.20717,0.40926,0.17216,0.36981,0.18718
P1C6,R15C20,666,0.039117,331,0.332,550,550,1.12,1.2309,0.88545,0.10909,0.0054545,0,0,0.79455,0.18182,0.021818,0.0018182,0,0.0054545,0.014545,0.01003,0.29789,0.3367,0.24978,0.72061,0.25282,0.73088,0.41102,0.86244,0.42487,0.89635,1.2291,1.0137,1.3834,1.1824,1.7445,0.77775,1.5602,0.8149,1.94,0.89946,1.0148,0.61178,0.96631,0.62017,1.3584,0.554,1.2749,0.58223,0.040259,0.11625,0.040731,0.11774,0.065975,0.13833,0.068222,0.14388,0.20511,0.16959,0.23004,0.19484,0.291,0.12968,0.26103,0.1381,0.32268,0.14626,0.33881,0.2027,0.3233,0.20612,0.45177,0.18011,0.4252,0.1923
